TournamentId,TournamentName,GameId,GameName,Location,CountryName,CountryCode,StartDate,EndDate,TotalUSDPrize,latitude,longitude,year,TournamentsByCountry,TournamentsByGame
34547,Player One Elite Series - Season 2,164,League of Legends,Online,,,06/02/2019,07/03/2019,5000.0,,,2019.0,0,209
59766,The Brawl: NRG vs Rogue,409,Rocket League,Online,Nauru,NR,07/03/2019,07/03/2019,115.0,,,2019.0,2,268
57134,CRL Spring 2019 - Southern,409,Rocket League,Online,Costa Rica,CR,04/03/2019,06/03/2019,12500.0,9.97332729645,-84.193292649,2019.0,11,268
33336,FACEIT Pro League EU March Week #1 2019 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,27/02/2019,06/03/2019,5200.0,,,2019.0,335,948
33318,LOOT.BET Hotshot Series Season 2: European Qualifier,245,Counter-Strike: Global Offensive,Online,Ethiopia,ET,04/03/2019,06/03/2019,2500.0,8.62300299107,39.600671832,2019.0,32,948
33601,PPL CSGO,245,Counter-Strike: Global Offensive,Online,Poland,PL,10/01/2019,06/03/2019,248.5,52.1248371866,19.3943576278,2019.0,81,948
34372,Ultraliga Season 1,164,League of Legends,online,,,22/01/2019,06/03/2019,10530.4,,,2019.0,0,209
46952,ESEA Rank S EU 03-04 2019/03-05 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,04/03/2019,05/03/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33292,FACEIT Pro League NA 25/02-05/03 2019 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,25/02/2019,05/03/2019,10000.0,,,2019.0,335,948
37102,OlimoLeague February 2019,151,StarCraft II,Online,,,05/03/2019,05/03/2019,500.0,,,2019.0,0,375
36737,Summoner's Inn League Season 2,164,League of Legends,Online,,,29/01/2019,05/03/2019,4778.35,,,2019.0,0,209
36550,EC18 CS:GO,245,Counter-Strike: Global Offensive,"Maribor, Slovenia",Serbia and Montenegro,CS,02/03/2019,03/03/2019,2240.0,,,2019.0,335,948
33278,Epsilan 16,245,Counter-Strike: Global Offensive,"Lyon, France",France,FR,01/03/2019,03/03/2019,5685.76,42.1820291785,-2.75442214946,2019.0,131,948
40231,ESEA Rank G EU 02-24/03-03 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,24/02/2019,03/03/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
46951,ESEA Rank S EU 03-02 2019/03-03 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,02/03/2019,03/03/2019,1000.0,40.2274328729,-3.65226540732,2019.0,510,948
33284,ESL LA League Season 3,245,Counter-Strike: Global Offensive,"São Paulo, Brazil",Brazil,BR,02/03/2019,03/03/2019,10327.2,-10.7811447641,-53.0925364784,2019.0,65,948
34552,Frag-o-Matic 21.0 (LoL),164,League of Legends,"Wieze, Belgium",Belgium,BE,01/03/2019,03/03/2019,3410.46,50.6375465936,4.63966996313,2019.0,25,209
38355,Frag-o-Matic 21.0 (RL),409,Rocket League,"Wieze, Belgium",Belgium,BE,01/03/2019,03/03/2019,1687.5,50.6375465936,4.63966996313,2019.0,25,268
33253,IEM XIII - Katowice 2019 (CS:GO Major),245,Counter-Strike: Global Offensive,"Katowice, Poland",Poland,PL,13/02/2019,03/03/2019,1000000.0,52.1248371866,19.3943576278,2019.0,81,948
33268,IEM XIII - Katowice 2019 (SC2),151,StarCraft II,"Katowice, Poland",Poland,PL,25/02/2019,03/03/2019,400000.0,52.1248371866,19.3943576278,2019.0,81,375
34553,Open Tour France 2019 - Etape 1,164,League of Legends,Online,France,FR,02/03/2019,03/03/2019,11368.2,42.1820291785,-2.75442214946,2019.0,131,209
38364,DramaRLert Weekly 3v3 - Cup 1,409,Rocket League,Europe,,,02/03/2019,02/03/2019,113.94,,,2019.0,0,268
40358,ESEA Rank G NA 02-24/03-02 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,24/02/2019,02/03/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
46950,ESEA Rank S EU 03-01 2019/03-02 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,01/03/2019,02/03/2019,1000.0,40.2274328729,-3.65226540732,2019.0,510,948
43702,Intel Challenge Katowice - 2019,245,Counter-Strike: Global Offensive,"Katowice, Silesian, Poland",Poland,PL,28/02/2019,02/03/2019,50000.0,52.1248371866,19.3943576278,2019.0,81,948
33283,LanTrek 2019 (CS:GO Pro),245,Counter-Strike: Global Offensive,"Tampere, Finland",Serbia and Montenegro,CS,01/03/2019,02/03/2019,14827.8,,,2019.0,335,948
34049,Osnabrücker Smash-Olymp: Melee,204,Super Smash Bros. Melee,Osnabrück,,,02/03/2019,02/03/2019,409.32,,,2019.0,0,122
46948,ESEA Rank S EU 02-28 2019/03-01 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,28/02/2019,01/03/2019,1000.0,40.2274328729,-3.65226540732,2019.0,510,948
33282,Go4CS:GO EU #345,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,01/03/2019,01/03/2019,114.06,,,2019.0,335,948
33305,King of Nordic - Season 13: Week #6,245,Counter-Strike: Global Offensive,Online,,,01/03/2019,01/03/2019,568.35,,,2019.0,0,948
46947,ESEA Rank S EU 02-27 2019/02-28 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,27/02/2019,28/02/2019,1000.0,40.2274328729,-3.65226540732,2019.0,510,948
33279,FPL-C Europe #19 2019 (CS:GO),245,Counter-Strike: Global Offensive,Online,Poland,PL,01/02/2019,28/02/2019,3000.0,52.1248371866,19.3943576278,2019.0,81,948
34715,Alpha X Pro Series - AqueroN vs Marsman,151,StarCraft II,online,,,27/02/2019,27/02/2019,63.0,,,2019.0,0,375
57466,CRL Spring 2019 - Western,409,Rocket League,Online,Costa Rica,CR,25/02/2019,27/02/2019,12500.0,9.97332729645,-84.193292649,2019.0,11,268
33232,FACEIT Pro League EU February Week #4 2019 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,20/02/2019,27/02/2019,5200.0,,,2019.0,335,948
46946,ESEA Rank S EU 02-25 2019/02-26 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,25/02/2019,26/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33216,UML Season 1: Online Stage,245,Counter-Strike: Global Offensive,Online,Mali,ML,19/11/2018,26/02/2019,50000.0,17.3446450476,-3.5394321557,2018.0,79,1018
45284,ASTRONAUTS 3v3 - Cup 22,409,Rocket League,Online,Australia,AU,25/02/2019,25/02/2019,2000.0,-25.7323831126,134.491117773,2019.0,74,268
33214,FACEIT Pro League NA 18-25/02 2019 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,18/02/2019,25/02/2019,10000.0,,,2019.0,335,948
33530,GameFest 2019 (CSGO),245,Counter-Strike: Global Offensive,"Lahore, Pakistan",Serbia and Montenegro,CS,25/02/2019,25/02/2019,2840.0,,,2019.0,335,948
35929,The LOR Games - Episode 1,409,Rocket League,Europe,,,25/02/2019,25/02/2019,1000.0,,,2019.0,0,268
40230,ESEA Rank G EU 02-17/02-24 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,17/02/2019,24/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
46945,ESEA Rank S EU 02-23 2019/02-24 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,23/02/2019,24/02/2019,1000.0,40.2274328729,-3.65226540732,2019.0,510,948
33281,Go4CS:GO EU #344,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,24/02/2019,24/02/2019,113.39,,,2019.0,335,948
33176,LouvardGame 4.1,245,Counter-Strike: Global Offensive,"Charleroi, Belgium",Belgium,BE,23/02/2019,24/02/2019,5662.66,50.6375465936,4.63966996313,2019.0,25,948
34109,Lyon e-Sport 12 (LoL),164,League of Legends,"Lyon, France",France,FR,23/02/2019,24/02/2019,45752.0,42.1820291785,-2.75442214946,2019.0,131,209
34238,Premier Tour 2018 Winter Bonn,164,League of Legends,"Bonn, Germany",Germany,DE,02/02/2019,24/02/2019,28417.5,51.1062734358,10.3817108727,2019.0,126,209
60357,Rival Esports: Winter Open 2019 - Europe,409,Rocket League,Online,,,24/02/2019,24/02/2019,1000.0,,,2019.0,0,268
34740,Alpha X MVP Cup #2,151,StarCraft II,Online,Maldives,MV,23/02/2019,23/02/2019,147.0,,,2019.0,12,375
33178,Banshee Tournament #15,151,StarCraft II,Online,,,23/02/2019,23/02/2019,240.0,,,2019.0,0,375
40354,ESEA Rank G NA 02-17/02-23 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,17/02/2019,23/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
34628,LoL Arab Tournament,164,League of Legends,Saudi Arabia,Saudi Arabia,SA,15/02/2019,23/02/2019,3957.0,24.1219726043,44.5372436892,2019.0,3,209
34733,Alpha X Pro Series - Uzikoti vs hinO,151,StarCraft II,online,,,22/02/2019,22/02/2019,68.0,,,2019.0,0,375
46944,ESEA Rank S EU 02-21 2019/02-22 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,21/02/2019,22/02/2019,1000.0,40.2274328729,-3.65226540732,2019.0,510,948
33304,King of Nordic - Season 13: Week #5,245,Counter-Strike: Global Offensive,Online,,,22/02/2019,22/02/2019,2833.75,,,2019.0,0,948
42131,C4 Ligaen - Sæson 8,245,Counter-Strike: Global Offensive,Online,,,21/01/2019,21/02/2019,1519.52,,,2019.0,0,948
46943,ESEA Rank S EU 02-20 2019/02-21 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,20/02/2019,21/02/2019,1000.0,40.2274328729,-3.65226540732,2019.0,510,948
34363,ASTRONAUTS 1v1 - Cup 12,409,Rocket League,Online,Australia,AU,20/02/2019,20/02/2019,1000.0,-25.7323831126,134.491117773,2019.0,74,268
46942,ESEA Rank S EU 02-19 2019/02-20 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,19/02/2019,20/02/2019,1000.0,40.2274328729,-3.65226540732,2019.0,510,948
33213,FACEIT Pro League EU February Week #3 2018 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,13/02/2018,20/02/2019,5200.0,,,2018.0,428,1018
34714,Alpha X Pro Series - Bly vs Harstem,151,StarCraft II,online,,,19/02/2019,19/02/2019,131.0,,,2019.0,0,375
46941,ESEA Rank S EU 02-18 2019/02-19 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,18/02/2019,19/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33215,FACEIT Pro League NA 12-19/02 2019 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,12/02/2019,19/02/2019,5200.0,,,2019.0,335,948
34769,OlimoLeague Week #147,151,StarCraft II,Online,,,19/02/2019,19/02/2019,200.0,,,2019.0,0,375
33156,Alienware Game Arena Season 1 - Playoffs Split #1,245,Counter-Strike: Global Offensive,Online,,,16/02/2019,17/02/2019,7000.0,,,2019.0,0,948
33131,Dreamhack Pro Circuit: Leipzig 2019,409,Rocket League,"Leipzig, Germany",Germany,DE,15/02/2019,17/02/2019,100000.0,51.1062734358,10.3817108727,2019.0,126,268
40229,ESEA Rank G EU 02-10/02-17 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,10/02/2019,17/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33158,Go4CS:GO EU #343,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,17/02/2019,17/02/2019,112.92,,,2019.0,335,948
33179,InsaLan XIV (CS:GO),245,Counter-Strike: Global Offensive,"Rennes, France",Serbia and Montenegro,CS,16/02/2019,17/02/2019,1920.25,,,2019.0,335,948
46513,Ligue PCS 2018-2019 Ligue 1,164,League of Legends,Online/Offline,Serbia and Montenegro,CS,10/12/2018,17/02/2019,2259.1,,,2018.0,428,192
33904,Schism 3: Melee (Doubles),204,Super Smash Bros. Melee,Dublin,,,16/02/2019,17/02/2019,290.33,,,2019.0,0,122
33902,Schism 3: Melee (Singles),204,Super Smash Bros. Melee,Dublin,,,16/02/2019,17/02/2019,1070.59,,,2019.0,0,122
33181,WardiTV Team Liquid Map Contest Tournament 4,151,StarCraft II,Online,Tuvalu,TV,11/02/2019,17/02/2019,4000.0,,,2019.0,37,375
33110,Afreeca World Invitational #32,151,StarCraft II,Online,,,16/02/2019,16/02/2019,200.0,,,2019.0,0,375
49241,Asia Pro League Season 3: Qualifier 2,409,Rocket League,Online,,,16/02/2019,16/02/2019,100.0,,,2019.0,0,268
33107,DreamHack Leipzig 2019 (CS:GO WinterNational),245,Counter-Strike: Global Offensive,"Leipzig, Germany",Germany,DE,16/02/2019,16/02/2019,12421.64,51.1062734358,10.3817108727,2019.0,126,948
40353,ESEA Rank G NA 02-10/02-16 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,10/02/2019,16/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33126,King of Nordic - Season 13: Week #4,245,Counter-Strike: Global Offensive,Online,,,15/02/2019,15/02/2019,564.6,,,2019.0,0,948
34370,UEG League Winter 2018-19,164,League of Legends,online/offline,Egypt,EG,28/10/2018,15/02/2019,5650.0,26.4931757586,29.8611742358,2018.0,1,192
33127,Go4CS:GO January 2019 Monthly Finals,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,14/02/2019,14/02/2019,564.75,,,2019.0,335,948
34713,Alpha X Pro Series - Pacomike vs Mamba,151,StarCraft II,online,,,13/02/2019,13/02/2019,71.0,,,2019.0,0,375
33155,FACEIT Pro League EU February Week #2 2018 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,06/02/2018,13/02/2019,5200.0,,,2018.0,428,1018
46940,ESEA Rank S EU 02-11 2019/02-12 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,11/02/2019,12/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
34770,OlimoLeague Week #146,151,StarCraft II,Online,,,12/02/2019,12/02/2019,200.0,,,2019.0,0,375
33157,QIWI Teamplay Season 3 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,22/01/2019,12/02/2019,7590.5,,,2019.0,335,948
45263,ASTRONAUTS 2v2 - Cup 15,409,Rocket League,Online,Australia,AU,11/02/2019,11/02/2019,1000.0,-25.7323831126,134.491117773,2019.0,74,268
46939,ESEA Rank S EU 02-10 2019/02-11 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,10/02/2019,11/02/2019,1000.0,40.2274328729,-3.65226540732,2019.0,510,948
34712,Alpha X Pro Series - Bomber vs Firefly,151,StarCraft II,online,,,10/02/2019,10/02/2019,75.0,,,2019.0,0,375
33085,epic.TWENTY SIX (CS:GO),245,Counter-Strike: Global Offensive,"Kettering, England, United Kingdom","Taiwan, China",TW,08/02/2019,10/02/2019,6792.14,23.753006961,120.950311941,2019.0,9,948
40228,ESEA Rank G EU 02-03/02-10 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,03/02/2019,10/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33094,Go4CS:GO EU #342,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,10/02/2019,10/02/2019,113.19,,,2019.0,335,948
33112,Go4SC2 EU #855,151,StarCraft II,Online,Seychelles,SC,10/02/2019,10/02/2019,115.2,,,2019.0,72,375
33095,GOEXANIMO #15,245,Counter-Strike: Global Offensive,"Riga, Latvia",Latvia,LV,09/02/2019,10/02/2019,1245.1,56.8520035624,24.9079168191,2019.0,8,948
34550,Lan ETS 2019 (LoL),164,League of Legends,"Montreal, Canada",Ethiopia,ET,08/02/2019,10/02/2019,7600.0,8.62300299107,39.600671832,2019.0,32,209
33146,Renegade Cup EU: Finals,409,Rocket League,Europe,,,08/02/2019,10/02/2019,20000.0,,,2019.0,0,268
33082,WESG 2018 - Japan Qualifier (CS:GO),245,Counter-Strike: Global Offensive,"Tokyo, Japan",Japan,JP,10/02/2019,10/02/2019,24000.0,37.5526225906,137.979959508,2019.0,40,948
34732,Alpha X Pro Series - TRUE vs Future,151,StarCraft II,online,Russian Federation,RU,09/02/2019,09/02/2019,85.0,61.9843417375,96.6934557675,2019.0,1,375
49240,Asia Pro League Season 3: Qualifier 1,409,Rocket League,Online,,,09/02/2019,09/02/2019,100.0,,,2019.0,0,268
33177,Banshee Tournament #14,151,StarCraft II,Online,,,09/02/2019,09/02/2019,260.0,,,2019.0,0,375
33086,epic.TWENTY SIX (RL),409,Rocket League,"Kettering, England, United Kingdom","Taiwan, China",TW,08/02/2019,09/02/2019,1618.38,23.753006961,120.950311941,2019.0,9,268
33087,epic.TWENTY SIX (SC2),151,StarCraft II,"Kettering, England, United Kingdom","Taiwan, China",TW,08/02/2019,09/02/2019,2265.72,23.753006961,120.950311941,2019.0,9,375
40352,ESEA Rank G NA 02-03/02-09 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,03/02/2019,09/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
44433,Go4CS:GO 5on5 Poland January 2019 Finals,245,Counter-Strike: Global Offensive,Poland,Poland,PL,09/02/2019,09/02/2019,675.0,52.1248371866,19.3943576278,2019.0,81,948
34302,Lan ETS 2019 (RL),409,Rocket League,"Montreal, Canada",Ethiopia,ET,09/02/2019,09/02/2019,2259.55,8.62300299107,39.600671832,2019.0,32,268
33081,LOOT.BET Hotshot Series Season 1,245,Counter-Strike: Global Offensive,Online,Ethiopia,ET,03/02/2019,09/02/2019,15000.0,8.62300299107,39.600671832,2019.0,32,948
33080,OGA Counter PIT Season 4,245,Counter-Strike: Global Offensive,Online,Gabon,GA,29/01/2019,09/02/2019,20000.0,-0.591692774419,11.7893224204,2019.0,26,948
40734,RavenZ KOTH #1,151,StarCraft II,Online,Thailand,TH,09/02/2019,09/02/2019,100.0,15.1144432725,101.003455746,2019.0,48,375
39013,WESG 2018 - Japan Qualifier (SC2),151,StarCraft II,Online,Japan,JP,09/02/2019,09/02/2019,10000.0,37.5526225906,137.979959508,2019.0,40,375
46938,ESEA Rank S EU 02-07 2019/02-08 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,07/02/2019,08/02/2019,1000.0,40.2274328729,-3.65226540732,2019.0,510,948
33079,ESL LA League Season 3: Brazil,245,Counter-Strike: Global Offensive,Online,Brazil,BR,04/02/2019,08/02/2019,5630.1,-10.7811447641,-53.0925364784,2019.0,65,948
33125,King of Nordic - Season 13: Week #3,245,Counter-Strike: Global Offensive,Online,,,08/02/2019,08/02/2019,567.8,,,2019.0,0,948
46937,ESEA Rank S EU 02-06 2019/02-07 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,06/02/2019,07/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33072,GG.Bet Ice Challenge,245,Counter-Strike: Global Offensive,"London, UK",Guernsey,GG,05/02/2019,07/02/2019,50000.0,,,2019.0,31,948
46936,ESEA Rank S EU 02-05 2019/02-06 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,05/02/2019,06/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33097,FACEIT Pro League EU February Week #1 2018 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,30/01/2018,06/02/2019,5200.0,,,2018.0,428,1018
33531,Twitch Rivals EU (CS:GO),245,Counter-Strike: Global Offensive,Europe,Serbia and Montenegro,CS,06/02/2019,06/02/2019,25000.0,,,2019.0,335,948
33532,Twitch Rivals NA (CS:GO),245,Counter-Strike: Global Offensive,North America,Serbia and Montenegro,CS,06/02/2019,06/02/2019,25000.0,,,2019.0,335,948
39828,AMD Masters 2019 Winter,409,Rocket League,Munich,"Moldova, Republic of",MD,05/02/2019,05/02/2019,1130.0,47.1950678079,28.4611524643,2019.0,7,268
46935,ESEA Rank S EU 02-04 2019/02-05 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,04/02/2019,05/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33070,ESL India Premiership 2018 Winter - LAN Finals (CS:GO),245,Counter-Strike: Global Offensive,"Hyderabad, Telangana, India",Serbia and Montenegro,CS,04/02/2019,05/02/2019,13974.31,,,2019.0,335,948
34771,OlimoLeague Week #145,151,StarCraft II,Online,,,05/02/2019,05/02/2019,200.0,,,2019.0,0,375
34362,ASTRONAUTS 1v1 - Cup 11,409,Rocket League,Online,Australia,AU,04/02/2019,04/02/2019,1000.0,-25.7323831126,134.491117773,2019.0,74,268
46934,ESEA Rank S EU 02-03 2019/02-04 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,03/02/2019,04/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
40201,ESEA Rank S NA 02-04 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,04/02/2019,04/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
36685,Underdogs Season 52,151,StarCraft II,Online,,,21/01/2019,04/02/2019,500.0,,,2019.0,0,375
33109,Afreeca World Invitational #31,151,StarCraft II,Online,,,03/02/2019,03/02/2019,200.0,,,2019.0,0,375
34731,Alpha X Pro Series - soO vs TY (2019-02-03),151,StarCraft II,online,,,03/02/2019,03/02/2019,120.0,,,2019.0,0,375
40227,ESEA Rank G EU 01-27/02-03 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,27/01/2019,03/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
46933,ESEA Rank S EU 02-02 2019/02-03 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,02/02/2019,03/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
40200,ESEA Rank S NA 02-03 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,03/02/2019,03/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33347,GENESIS 6: Melee,204,Super Smash Bros. Melee,"Oakland, USA",Georgia,GE,01/02/2019,03/02/2019,11147.0,42.1690379193,43.5070595604,2019.0,20,122
33071,Go4CS:GO EU #341,245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,03/02/2019,03/02/2019,114.56,,,2019.0,335,948
33111,Go4SC2 EU #853,151,StarCraft II,Online,Seychelles,SC,03/02/2019,03/02/2019,115.2,,,2019.0,72,375
60343,Rival Esports: All-Platform Tournament - Europe,409,Rocket League,Online,,,03/02/2019,03/02/2019,500.0,,,2019.0,0,268
33057,WePlay! Lock and Load,245,Counter-Strike: Global Offensive,Online,,,30/01/2019,03/02/2019,50000.0,,,2019.0,0,948
34549,Wichita eSports 20k,164,League of Legends,"Wichita, USA",United States,US,01/02/2019,03/02/2019,20000.0,45.6875333395,-112.494333916,2019.0,259,209
33054,Assembly Winter 2019 (CS:GO),245,Counter-Strike: Global Offensive,"Helsinki, Finland",Serbia and Montenegro,CS,01/02/2019,02/02/2019,14320.76,,,2019.0,335,948
40345,ESEA Rank G NA 01-27/02-02 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,27/01/2019,02/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
46932,ESEA Rank S EU 02-01 2019/02-02 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,01/02/2019,02/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
40199,ESEA Rank S NA 02-02 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,02/02/2019,02/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
60342,Rival Esports: All-Platform Tournament - North America,409,Rocket League,Online,,,02/02/2019,02/02/2019,500.0,,,2019.0,0,268
46931,ESEA Rank S EU 01-31 2019/02-01 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,31/01/2019,01/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
40198,ESEA Rank S NA 02-01 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,01/02/2019,01/02/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33104,FACEIT Pro League Challenger Europe #18 2019 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,01/01/2019,01/02/2019,3000.0,,,2019.0,335,948
33049,ROG Arena Iran 2019 (CS:GO),245,Counter-Strike: Global Offensive,"Tehran, Iran",Serbia and Montenegro,CS,01/02/2019,01/02/2019,10000.0,,,2019.0,335,948
46930,ESEA Rank S EU 01-30 2019/01-31 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,30/01/2019,31/01/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
40197,ESEA Rank S NA 01-31 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,31/01/2019,31/01/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
34548,Player One Elite Series - Season 1,164,League of Legends,Online,,,02/01/2019,31/01/2019,5000.0,,,2019.0,0,209
34711,Alpha X Pro Series - Matiz vs TerraN,151,StarCraft II,online,,,30/01/2019,30/01/2019,65.0,,,2019.0,0,375
46929,ESEA Rank S EU 01-29 2019/01-30 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,29/01/2019,30/01/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
40196,ESEA Rank S NA 01-30 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,30/01/2019,30/01/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33069,FACEIT Pro League EU January Week #5 2018 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,23/01/2018,30/01/2019,5200.0,,,2018.0,428,1018
46927,ESEA Rank S EU 01-28 2019/01-29 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,28/01/2019,29/01/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
40195,ESEA Rank S NA 01-29 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,29/01/2019,29/01/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
33030,FACEIT Pro League NA January Week #4 2018 (CS:GO),245,Counter-Strike: Global Offensive,Online,Serbia and Montenegro,CS,21/01/2019,29/01/2019,5200.0,,,2019.0,335,948
33042,LOOT.BET Hotshot Series Season 1: CIS Qualifier,245,Counter-Strike: Global Offensive,Online,Ethiopia,ET,27/01/2019,29/01/2019,2500.0,8.62300299107,39.600671832,2019.0,32,948
33041,OlimoLeague Winter,151,StarCraft II,Online,,,25/01/2019,29/01/2019,2430.0,,,2019.0,0,375
45283,ASTRONAUTS 3v3 - Cup 21,409,Rocket League,Online,Australia,AU,28/01/2019,28/01/2019,2000.0,-25.7323831126,134.491117773,2019.0,74,268
46926,ESEA Rank S EU 01-27 2019/01-28 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,27/01/2019,28/01/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
40194,ESEA Rank S NA 01-28 2019,245,Counter-Strike: Global Offensive,Online,Spain,ES,28/01/2019,28/01/2019,3000.0,40.2274328729,-3.65226540732,2019.0,510,948
34150,Frostfire 2019 (SSBM Doubles),204,Super Smash Bros. Melee,"Gatineau, QC",Solomon Islands,SB,27/01/2019,28/01/2019,136.14,-8.91107375944,159.637514734,2019.0,228,122
34149,Frostfire 2019 (SSBM Singles),204,Super Smash Bros. Melee,"Gatineau, QC",Solomon Islands,SB,27/01/2019,28/01/2019,801.67,-8.91107375944,159.637514734,2019.0,228,122
34710,Alpha X Pro Series - MaSa vs Astrea,151,StarCraft II,online,,,27/01/2019,27/01/2019,94.0,,,2019.0,0,375
34730,Alpha X Pro Series - starkiller vs PracticeX,151,StarCraft II,online,,,27/01/2019,27/01/2019,73.0,,,2019.0,0,375
